2.28650150387705e-05	0.000210372131756291	0.00214733330416915	0.0132285968100277	0.0500818260088824	0.126586319741105	0.227512056246782	0.302253618110133
2.4297205738683e-05	0.000223496231435733	0.00228148010652925	0.0140476774774021	0.0531067717893666	0.133873475927293	0.239906080461687	0.318141227724115
2.5415454792241e-05	0.000237177185053858	0.0024208693738416	0.0149000914454852	0.056254201888312	0.141458546887298	0.252838341640047	0.334772808998106
2.69711372673057e-05	0.000251400903592459	0.00256592727022932	0.0157864845824195	0.0595268089324103	0.14934996068377	0.266322407871555	0.352168535195152
2.9118528181933e-05	0.000266181829960034	0.00271648910319204	0.0167076057558101	0.0629273388759413	0.15755559343734	0.280377534761067	0.370345828758608
3.08470245586046e-05	0.000281535306221515	0.00287308589821071	0.0176641538590825	0.0664587256423853	0.166083676496528	0.295021127153411	0.389332150754167
3.26220909015224e-05	0.000297467041315258	0.00303536111775275	0.018656741843893	0.0701237372719239	0.174943509103908	0.31026823296181	0.409143089261089
3.42466130961499e-05	0.000313987372636182	0.00320385479161448	0.0196861078648927	0.0739251797906371	0.184141994293984	0.326136215817321	0.429802454455601
3.58866601535357e-05	0.000331107163774949	0.00337837981926064	0.0207530794955826	0.0778661934726001	0.193688139029622	0.342645138593108	0.451344759721394
3.80404689166527e-05	0.000348842405859228	0.0035591743955308	0.021858135434602	0.0819496331075322	0.203592187193738	0.359812767510819	0.473777749410547
4.00957847423538e-05	0.000367197150160632	0.00374627844117577	0.0230021093868732	0.0861784081564153	0.21386208014374	0.37765214575595	0.497130370957166
4.21631102101859e-05	0.000386182232819486	0.00393987196912097	0.0241856155372111	0.0905557757929596	0.224506777270534	0.396196361054788	0.52143465721045
4.37852440849302e-05	0.000405817761096863	0.00413996463300324	0.0254094632852798	0.0950854149210277	0.235536159090763	0.415421800754236	0.546713421672782
4.62689753417071e-05	0.000426104525104277	0.00434680128846383	0.0266742987575433	0.0997681400023777	0.24695971581706	0.435384960217288	0.572964561207547
4.87448558987453e-05	0.000447054760511323	0.00456040029615409	0.0279809100609901	0.104609359113795	0.258793987589367	0.456107338644977	0.600239715729027
5.08622495172152e-05	0.000468674192489105	0.00478090217022129	0.02932993771108	0.109611158554713	0.27103154650225	0.477596508837658	0.628560770391757
5.30922625636641e-05	0.000490991512701556	0.00500842574719324	0.0307222950049814	0.114777156212104	0.283701110135022	0.499874502964607	0.657938155642073
5.54903569050998e-05	0.000514004197076887	0.0052430508066856	0.0321587045973015	0.120110472772023	0.29679041838506	0.522964073711558	0.688397392266265
5.76621064754423e-05	0.000537714895897937	0.00548491473741702	0.0336394861018644	0.125614469606634	0.310316979696799	0.546864045799265	0.71998470538167
6.0936972376491e-05	0.000562163050654952	0.00573412906689928	0.0351656175075245	0.131291986229335	0.324309211514801	0.571607285023267	0.752721473098445
6.39830950515385e-05	0.000587328500389787	0.00599080693939631	0.0367379984382062	0.137147522217971	0.338773088498807	0.597223487466612	0.786626830630701
