2.62054617298071	2.61824358101855	2.59740014444247	2.478711234473	2.09462300600956	1.35968502352966	0.516199165491921	-0.0335398550429337
2.6205046939347	2.61829447301208	2.59791727213917	2.48188607077523	2.10661044694949	1.38958103648713	0.569105705836136	0.0362574207295542
2.62055497018825	2.61834776361335	2.59845763454237	2.4851709354856	2.11904496442652	1.42049429609595	0.622616080365035	0.106925317612746
2.62051695950609	2.6184025129549	2.59902260068383	2.48864986164467	2.1319349950754	1.45236839370607	0.678255823278401	0.179335778308198
2.62052785715066	2.6184597986655	2.59960519057589	2.49220513277703	2.14533260668551	1.48526556958638	0.735297711654806	0.253322221785943
2.62050691363913	2.61851867328402	2.60020832238561	2.49590220544036	2.15918659657698	1.51921300446427	0.793709133640111	0.328750529710008
2.62054275242442	2.61858121865338	2.60084080713469	2.49980280424919	2.17354870278998	1.55415372663885	0.853716318410039	0.405975125197857
2.62055479622219	2.61864541140483	2.60149137665442	2.50378771740443	2.18842087124573	1.59025980367613	0.915302337625185	0.484833655039944
2.62051506078012	2.61871094715795	2.60216781704779	2.50784900502821	2.20377813817434	1.62745706460764	0.978304124831787	0.565245102152445
2.62052164339435	2.61877950583643	2.60286812286501	2.51223351428757	2.21966669901876	1.66569979905902	1.04277008183617	0.647587512660242
2.62054466655442	2.61885093685656	2.60359676583039	2.51662963933086	2.23608533254145	1.70511169517479	1.10900850593148	0.731715042218251
2.62053701150117	2.61892411759226	2.60434997575006	2.5213046778104	2.25304116592711	1.74569593456583	1.17627903801109	0.817436771101247
2.62054340427289	2.61900051648347	2.60512318942424	2.52603879264966	2.27044318788858	1.78744594776782	1.24659621978494	0.904937291598786
2.620524421902	2.61907994152566	2.60602991304297	2.5309584864314	2.28870742361027	1.83037145628679	1.31841125071073	0.99486049325553
2.62051664865135	2.61916038429691	2.60676298147463	2.53603616364452	2.30730100912286	1.87361102241722	1.39150072170066	1.08657680520786
2.62056898969661	2.61923114545668	2.60763904628085	2.54128481058321	2.32654317006855	1.91907176651041	1.46638091727513	1.18021445591332
2.62058165926606	2.619331436247	2.60850373482421	2.54662054840369	2.34636494387037	1.96495964374924	1.54305183578112	1.27616053717664
2.6205263261592	2.61942227626053	2.60941745992817	2.55211257713627	2.3667904698977	2.01326843636367	1.6212285360145	1.37447479197787
2.62058150314171	2.6195134378912	2.61035988593234	2.55801714302743	2.38783122717707	2.06336206336478	1.70184258613543	1.47474286509217
2.6205786003094	2.61961009673245	2.61132959365794	2.56396355298417	2.4095420480354	2.1138641691317	1.78451668695882	1.5771872809363
2.62058085305789	2.6197075181605	2.61233344500742	2.57001186180288	2.43177980185288	2.1654452079474	1.86898357842885	1.681976853842
2.6205136265734	2.61980899064979	2.61339282482239	2.57628897150958	2.45471782804543	2.21968486662489	1.95548158025775	1.78898230260066
2.62054590090203	2.61991345179368	2.61442035080027	2.58276071437767	2.47832080753467	2.27461998623603	2.04410276471576	1.89866818072787
2.62050800741628	2.62001979598622	2.61554991789074	2.58959085971784	2.50255285896549	2.33096713722945	2.13489263256029	2.01071129929364
2.62054744872879	2.62012960222109	2.61663969189373	2.59620338037998	2.52753834564136	2.38875553149916	2.22785867645765	2.12538277004677
2.6205053173832	2.62024359036217	2.61779736997855	2.60335981788745	2.55319894234197	2.44812490599903	2.32311424851375	2.24268959587827
