11.301873599238615	6.9292295448175585	-0.13685728808874045	-7.249966558009835	-11.548615965701735
11.30202915581201	6.929467548850327	-0.1363709646839872	-7.249001081031177	-11.547081371551673
11.302187853813349	6.929710358320632	-0.13587482791458583	-7.2480161385100494	-11.545515839010548
11.302349724483602	6.929958020849667	-0.13536878149649725	-7.247011543337006	-11.543919093203446
11.302514799058457	6.930210584046453	-0.13485272919120045	-7.245987108521248	-11.542290858573246
11.302683108775142	6.930468095524551	-0.13432657473788664	-7.244942646924589	-11.540630857861315
11.302854684875008	6.930730602906765	-0.13379022183325986	-7.2438779711966745	-11.53893881322556
11.303029558592618	6.930998153800959	-0.1332435742347741	-7.242792894179803	-11.537214445491044
11.303207761169675	6.931270795831275	-0.13268653562953192	-7.241687228406252	-11.535457475248458
11.303389323839262	6.93154857660015	-0.13211900979181024	-7.240560786727389	-11.53366762372837
11.303574277827396	6.931831543693498	-0.13154090056350684	-7.239413382230103	-11.531844612180944
11.303762654356795	6.93211974468994	-0.13095211181661404	-7.238244828087593	-11.529988161223764
11.30395448465071	6.9324132271703895	-0.1303525474142797	-7.237054937404228	-11.528097990158887
11.30414979993695	6.9327120387279715	-0.12974211117045872	-7.235843523054539	-11.526173818121128
11.304348631447416	6.933016226960123	-0.12912070687310362	-7.234610397818081	-11.524215365971981
11.30455101039241	6.933325839414496	-0.1284882385215503	-7.23335537527848	-11.522222352300089
11.304756967994393	6.933640923671663	-0.12784460998304356	-7.232078268461157	-11.520194496789719
11.304966535471197	6.933961527295848	-0.12718972518674349	-7.230778890642161	-11.518131520065038
11.305179744032623	6.93428769783197	-0.1265234881422219	-7.2294570553965	-11.516033143380392
11.305396624882148	6.9346194828098175	-0.12584580292244932	-7.228112576529703	-11.513899088298526
11.305617209218633	6.934956929748386	-0.1251565736461989	-7.226745268007	-11.511729076357097
11.305841528238135	6.935300086160335	-0.12445570445985905	-7.225354943880116	-11.509522828723748
11.30606961313575	6.935648999556612	-0.1237430995186681	-7.223941418211705	-11.507280065840067
11.306301495107514	6.9360037174511975	-0.12301866296736434	-7.222504504997454	-11.505000507067104
11.306537205352384	6.936364287366006	-0.12228229892026274	-7.221044018085878	-11.50268387443071
11.306776775069592	6.936730756815505	-0.12153391151492829	-7.219559771473552	-11.500329890983135
11.307020235432452	6.9371031732540205	-0.12077340514201955	-7.218051580094537	-11.497938278304506
11.307267617625042	6.937481584167599	-0.12000068406681574	-7.216519258344151	-11.495508758689462
11.307518952829437	6.937866037032071	-0.11921565259356294	-7.214962620787051	-11.493041055002703
11.307774272222149	6.938256579309705	-0.11841821508362463	-7.213381482194157	-11.49053489053033
11.308033606974888	6.938653258451121	-0.11760827594765669	-7.211775657510972	-11.487989988827142
11.308296988255359	6.939056121897283	-0.11678573963755216	-7.210144961824992	-11.48540607355988
11.308564447228086	6.939465217081534	-0.11595051063815776	-7.208489210332225	-11.482782868346614
11.30883601505524	6.9398805914316934	-0.1151024934587664	-7.206808218302811	-11.480120096592282
11.30911172289751	6.940302292372203	-0.11424159262437976	-7.205101801045769	-11.477417481320511
11.309391601914987	6.9407303673263385	-0.11336771266674937	-7.203369773872871	-11.474674745457834
11.309675683268075	6.941164863718476	-0.11248075811519131	-7.201611952061634	-11.47189161309437
11.309963998118416	6.941605828976415	-0.11158063348700538	-7.199828150815407	-11.469067808156275
11.310256577628675	6.9420533105235664	-0.11066724330626075	-7.198018185376824	-11.466203054479683
11.310553452952243	6.94250735575937	-0.10974049220260786	-7.196181871400538	-11.46329707574524
11.310854655237721	6.9429680120784525	-0.10880028483486992	-7.194319024604462	-11.460349595384622
11.311160215634029	6.943435326875969	-0.10784652586017263	-7.192429460670774	-11.457360336485273
11.311470165291029	6.94390934754909	-0.10687911992790446	-7.190512995221892	-11.454329021693454
11.311784535360138	6.944390121498517	-0.10589797167354136	-7.188569443795949	-11.451255373115648
11.312103356994976	6.94487769613004	-0.10490298571233957	-7.186598621821772	-11.448139112218335
11.312426661352005	6.94537211885612	-0.10389406663289856	-7.184600344593381	-11.444979959726192
11.312754479591199	6.945873437097516	-0.10287111899058977	-7.182574427244001	-11.44177763551874
11.313086842876722	6.946381698284934	-0.10183404730085766	-7.180520684719588	-11.438531858525526
11.313423782377624	6.946896949860712	-0.10078275603238679	-7.178438931751888	-11.43524234661978
11.313765329268533	6.947419239280545	-0.09971714960014337	-7.176328982831017	-11.431908816510692
11.31411151473039	6.947948614015235	-0.09863713235828532	-7.1741906521775825	-11.428530983634248
11.314462369951173	6.948485121552475	-0.097542608592943	-7.172023753714323	-11.425108561441224
11.314817926126647	6.9490288093986745	-0.09643348251487455	-7.169828101037318	-11.421641242583648
11.315178214461119	6.949579725080799	-0.09530965825199186	-7.167603507386707	-11.418128737210116
11.31554326616822	6.950137916148268	-0.09417103984175951	-7.165349785616983	-11.414570764428515
11.315913112471689	6.950703430211076	-0.09301753115210955	-7.163066747160143	-11.410967038601546
11.316287784709719	6.951276315263137	-0.09184903440386284	-7.160754197216363	-11.407317269121918
11.316667314220837	6.951856618880084	-0.09066545330642165	-7.158411948836907	-11.403621160184754
11.317051732189146	6.952444388564178	-0.08946669214096027	-7.156039815591386	-11.39987841055728
11.317441069835969	6.953039671910253	-0.08825265480310286	-7.153637609458633	-11.39608871334583
11.317835358423212	6.953642516610595	-0.08702324478297745	-7.151205140749561	-11.392251755760162
11.31823462925546	6.954252970459908	-0.0857783651449412	-7.148742218028839	-11.388367218875107
11.318638913682106	6.954871081360373	-0.08451791850696877	-7.146248648035382	-11.384434777389524
11.319048243099497	6.955496897326788	-0.08324180701970632	-7.14372423560167	-11.380454099382613
11.319462648953152	6.956130466491786	-0.08194993234519665	-7.141168783571885	-11.376424846067442
11.319882162739997	6.95677183711115	-0.08064219563526734	-7.138582092718876	-11.37234667154177
11.320306816010623	6.957421057569211	-0.07931849750959127	-7.135963961659951	-11.368219222536
11.320736640371615	6.95807817638432	-0.07797873803341175	-7.133314186771487	-11.364042138158267
11.32117166748788	6.958743242214417	-0.07662281669493866	-7.130632562102361	-11.35981504963651
11.32161192908504	6.959416303862679	-0.07525063238240953	-7.127918879286188	-11.35553758005748
11.322057456951852	6.960097410283261	-0.07386208336082192	-7.125172927452373	-11.351209344102513
11.322508282942648	6.960786610587102	-0.07245706724832758	-7.122394493135934	-11.346829947779927
11.322964438979852	6.961483954047846	-0.0710354809922945	-7.119583360186125	-11.34239898815392
11.323425957056484	6.962189490107818	-0.06959722084503471	-7.116739309673805	-11.337915965961564
11.323892869238744	6.96290326838411	-0.06814218233919143	-7.113862119797558	-11.333380271776166
