2.220446049250313e-16	1.1102230246251565e-16
0.006726929091797396	0.003349219815257598
0.012849813605704696	0.006452692913682001
0.018441998440865914	0.009341982090102507
0.0235661152901252	0.012043597983257825
0.02827124213441745	0.014577704544752823
0.03260791306841904	0.01696529051993645
0.036613016248887575	0.019221014820577587
0.04032147379623141	0.021358789919954546
0.04376033457716921	0.023388906671114817
0.0469648787593927	0.025325955898961694
0.049939500524527114	0.027169474966678098
0.05272922235454536	0.028939425386162232
0.055332351419118075	0.03063266478512061
0.05776722087928643	0.03225620565881249
0.060064011540425066	0.03382343555002909
0.06220935002583072	0.035325526442476995
0.06423410570842514	0.03677660942481176
0.06614979503412133	0.03818109870636488
0.06794083420784813	0.03952911931429537
0.06964433630049593	0.04083886865726316
0.0712585649059938	0.04210812327908664
0.07276879182084306	0.04332752079675273
0.07421524127610413	0.0445177341376467
0.07558498779876432	0.045670620521751304
0.07686801386508435	0.04677944548256119
0.07810367345095304	0.04786517041824245
0.079270015205955	0.0489145930516689
0.08036546353922713	0.04992581457844225
0.08142375869761098	0.050917308780913384
0.08241634413696564	0.05187191791985213
0.08335370633737738	0.052794873616273
0.08425870333372165	0.05369890146530332
0.0850987933656957	0.0545642167836724
0.08590006497917935	0.05540556610592573
0.0866688603187783	0.05622625968239969
0.08737423435531977	0.05700711891107568
0.0880529253738549	0.057769770942535326
0.08869730154783073	0.05850920256260206
0.08928096030280874	0.059208693001070234
0.089846103194135	0.05989377593067502
0.09037367480931724	0.06055233065274823
0.0908447800910066	0.06117206019299126
0.09130184775670835	0.0617792115519431
0.09171684145679015	0.062355812967531565
0.09208146005793483	0.0628961301099652
0.0924328524578234	0.06342357913820573
0.09273661243107045	0.06391579968261762
0.0929981036565588	0.06437584011269037
0.09324350642535906	0.06482044983761626
0.09343157854958828	0.06522241550649055
0.09359848877749777	0.06560513454834405
0.09372799606558146	0.06595768892994758
0.09381878090006757	0.06627891429464772
0.09387456005952355	0.06657101574477742
0.09388818643731434	0.06682893711458648
0.09386470398661029	0.0670557914686355
0.09380390305823683	0.06725119264460089
0.0936952327979107	0.06740770004530194
0.09354702389750236	0.06753070319891386
0.09335660853695571	0.06761812497118946
0.09311997437166697	0.06766693651920375
0.09283597527531673	0.06767606150360694
0.09250667797930556	0.06764665873388276
0.09213235846654644	0.06757866667886181
0.09169535452558797	0.06745943264510312
0.09120290059876235	0.06729367665713826
0.09066835742245849	0.06709054368165357
0.09005663945481135	0.0668249139104572
0.08939575298908209	0.06651628617410643
0.08866067168418335	0.06614652354680339
0.08785930884639404	0.065720882483291
0.08698489822947231	0.06523414516901205
0.08603278611987564	0.06468255217015595
0.08499658031952118	0.0640610608699127
0.08387897020007162	0.06337117175462859
0.08265666503939861	0.06259547566502144
0.08135113345331058	0.06174911003604466
0.07991887699910794	0.060799730715007105
0.07839422479114688	0.05977191910089941
0.07672852592240254	0.058629290381178145
0.07494436998657317	0.057387818011907066
0.07301811398762559	0.05602933428240342
0.07092645473241121	0.05453574477583045
0.06868704115552471	0.05291935967577266
0.06624980404062897	0.05114193105804532
0.06363018217654592	0.04921402031861999
0.06079840391917868	0.04711228177881288
0.05772142048205098	0.0448106788659306
0.05440665184666127	0.04231357182557394
0.05080193501012753	0.03958018022625964
0.046893232942470386	0.03659836066088007
0.04265390693268378	0.03334627622666886
0.038028553249463526	0.02977992244214145
0.03299876361888909	0.025883287737858862
0.027508047916641187	0.021611004477682938
0.021496346325598936	0.016914579572059663
0.014916402122829298	0.011755058148262165
0.007687886351063433	0.006067614669732935
-0.0002717299385162075	-0.00021477589355201054
